sample_index,timestamp_index,is_synthetic,source_id,scenario_name,phase,true_alert_label,severity,incident_start,incident_peak,incident_end,generation_config_id
925,925,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
926,926,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
927,927,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
928,928,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
929,929,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
930,930,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
931,931,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
932,932,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
933,933,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
934,934,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
935,935,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
936,936,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
937,937,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
938,938,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
939,939,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
940,940,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
941,941,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
942,942,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
943,943,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
944,944,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
945,945,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
946,946,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
947,947,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
948,948,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
949,949,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
950,950,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
951,951,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
952,952,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
953,953,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
954,954,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
955,955,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
956,956,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
957,957,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
958,958,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
959,959,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
960,960,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
961,961,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
962,962,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
963,963,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
964,964,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
965,965,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
966,966,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
967,967,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
968,968,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
969,969,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
970,970,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
971,971,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
972,972,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
973,973,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
974,974,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
975,975,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
976,976,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
977,977,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
978,978,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
979,979,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
980,980,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
981,981,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
982,982,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
983,983,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
984,984,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
985,985,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
986,986,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
987,987,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
988,988,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
989,989,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
990,990,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
991,991,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
992,992,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
993,993,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
994,994,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
995,995,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
996,996,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
997,997,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
998,998,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
999,999,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1000,1000,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1001,1001,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1002,1002,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1003,1003,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1004,1004,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1005,1005,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1006,1006,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1007,1007,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1008,1008,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1009,1009,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1010,1010,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1011,1011,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1012,1012,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1013,1013,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1014,1014,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1015,1015,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1016,1016,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1017,1017,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1018,1018,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1019,1019,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1020,1020,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1021,1021,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1022,1022,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1023,1023,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1024,1024,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1025,1025,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1026,1026,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1027,1027,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1028,1028,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1029,1029,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1030,1030,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1031,1031,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1032,1032,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1033,1033,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1034,1034,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1035,1035,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1036,1036,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1037,1037,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1038,1038,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1039,1039,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1040,1040,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1041,1041,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1042,1042,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1043,1043,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1044,1044,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1045,1045,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1046,1046,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1047,1047,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1048,1048,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1049,1049,True,synthetic_stress_public_baseline,slow_ramp,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1050,1050,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.23554309910541466,27,39,52,882e3f3f4815385e
1051,1051,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.208657987276711,19,28,37,882e3f3f4815385e
1052,1052,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.2120215447074319,22,30,38,882e3f3f4815385e
1053,1053,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.18560870630514262,21,25,30,882e3f3f4815385e
1054,1054,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.22700916360248657,29,34,39,882e3f3f4815385e
1055,1055,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.23753114266418296,15,17,20,882e3f3f4815385e
1056,1056,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.24435785653107728,29,41,54,882e3f3f4815385e
1057,1057,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.18834219526653376,29,38,48,882e3f3f4815385e
1058,1058,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.22650339913558956,23,35,47,882e3f3f4815385e
1059,1059,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.21530431550930001,20,23,27,882e3f3f4815385e
1060,1060,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.23475723895439077,29,42,55,882e3f3f4815385e
1061,1061,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.2409030373923571,29,37,46,882e3f3f4815385e
1062,1062,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.1699412489531701,24,33,42,882e3f3f4815385e
1063,1063,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.21596963641449554,20,26,33,882e3f3f4815385e
1064,1064,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.21979102934297343,29,33,38,882e3f3f4815385e
1065,1065,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.21192397368873261,17,23,30,882e3f3f4815385e
1066,1066,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.22927149487400522,15,24,34,882e3f3f4815385e
1067,1067,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.19475418415737852,26,30,35,882e3f3f4815385e
1068,1068,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.21179190172416934,18,22,26,882e3f3f4815385e
1069,1069,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.24143174039747053,17,23,29,882e3f3f4815385e
1070,1070,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.18014855281537265,19,24,29,882e3f3f4815385e
1071,1071,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.16807315811794526,27,34,42,882e3f3f4815385e
1072,1072,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.1960126644056963,20,23,27,882e3f3f4815385e
1073,1073,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.2346672695429746,24,36,48,882e3f3f4815385e
1074,1074,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.16436931312885694,15,27,39,882e3f3f4815385e
1075,1075,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.17668972596520682,28,31,34,882e3f3f4815385e
1076,1076,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.23983082401051117,17,28,40,882e3f3f4815385e
1077,1077,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.1751193352315933,15,19,23,882e3f3f4815385e
1078,1078,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.22659605695711002,18,27,37,882e3f3f4815385e
1079,1079,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.2245389182738898,26,29,33,882e3f3f4815385e
1080,1080,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.17237944324459556,17,24,31,882e3f3f4815385e
1081,1081,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.17694079076798697,19,33,47,882e3f3f4815385e
1082,1082,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.22717122322228747,21,34,48,882e3f3f4815385e
1083,1083,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.19606268740962918,29,40,51,882e3f3f4815385e
1084,1084,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.18185658913992203,28,36,44,882e3f3f4815385e
1085,1085,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.19596253621547566,22,27,33,882e3f3f4815385e
1086,1086,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.20666615211943645,29,34,40,882e3f3f4815385e
1087,1087,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.1963480165441702,28,41,55,882e3f3f4815385e
1088,1088,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.1909203608679977,19,21,24,882e3f3f4815385e
1089,1089,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.2419316127738414,22,27,33,882e3f3f4815385e
1090,1090,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.2128675061928827,25,31,38,882e3f3f4815385e
1091,1091,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.22928622143674432,17,26,35,882e3f3f4815385e
1092,1092,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.16396926023499783,29,34,39,882e3f3f4815385e
1093,1093,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.17216780563385436,29,39,50,882e3f3f4815385e
1094,1094,True,synthetic_stress_public_baseline,slow_ramp,pre_incident,False,0.22733893904126695,18,30,42,882e3f3f4815385e
1095,1095,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7980475067923568,15,28,42,882e3f3f4815385e
1096,1096,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.815378457177877,18,24,30,882e3f3f4815385e
1097,1097,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7728096683832074,29,39,50,882e3f3f4815385e
1098,1098,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.6508049625337383,26,36,47,882e3f3f4815385e
1099,1099,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8830951339424986,18,32,47,882e3f3f4815385e
1100,1100,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7052454161062509,24,31,38,882e3f3f4815385e
1101,1101,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8263343912953867,19,30,42,882e3f3f4815385e
1102,1102,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.923054264050027,27,34,41,882e3f3f4815385e
1103,1103,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.6604445596359084,19,31,43,882e3f3f4815385e
1104,1104,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8562863212745953,25,36,47,882e3f3f4815385e
1105,1105,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.9227713322642341,23,29,36,882e3f3f4815385e
1106,1106,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7427227571038125,29,40,52,882e3f3f4815385e
1107,1107,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.9410763519962222,15,18,22,882e3f3f4815385e
1108,1108,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7705921530769715,27,31,35,882e3f3f4815385e
1109,1109,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8031495804378697,29,33,37,882e3f3f4815385e
1110,1110,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.9383073815540242,26,36,47,882e3f3f4815385e
1111,1111,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.6529304637779282,22,30,39,882e3f3f4815385e
1112,1112,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8307767182465698,27,30,34,882e3f3f4815385e
1113,1113,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8757701392053271,15,26,37,882e3f3f4815385e
1114,1114,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.971491454795829,15,21,27,882e3f3f4815385e
1115,1115,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8846664241458345,24,27,31,882e3f3f4815385e
1116,1116,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.9776339214193197,22,28,34,882e3f3f4815385e
1117,1117,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.822922935224198,22,34,47,882e3f3f4815385e
1118,1118,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.657663443201824,15,27,40,882e3f3f4815385e
1119,1119,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7814302824373186,20,28,37,882e3f3f4815385e
1120,1120,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7453214637028193,19,27,35,882e3f3f4815385e
1121,1121,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.6646543111971795,23,36,49,882e3f3f4815385e
1122,1122,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7703959758355001,18,22,26,882e3f3f4815385e
1123,1123,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7373868833147201,19,21,24,882e3f3f4815385e
1124,1124,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7796856785678098,21,35,50,882e3f3f4815385e
1125,1125,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.9096095806243776,23,25,28,882e3f3f4815385e
1126,1126,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8600593561172275,20,34,48,882e3f3f4815385e
1127,1127,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.9328135209423463,15,22,30,882e3f3f4815385e
1128,1128,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.909959454794798,22,30,38,882e3f3f4815385e
1129,1129,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8467373047184519,24,29,35,882e3f3f4815385e
1130,1130,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7213586387699478,17,23,30,882e3f3f4815385e
1131,1131,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8946345888879526,24,28,32,882e3f3f4815385e
1132,1132,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8770887745085153,20,32,45,882e3f3f4815385e
1133,1133,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7690037718276489,20,32,44,882e3f3f4815385e
1134,1134,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.6581052603203438,28,33,38,882e3f3f4815385e
1135,1135,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8237903782792761,18,27,37,882e3f3f4815385e
1136,1136,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8286984849072517,28,38,49,882e3f3f4815385e
1137,1137,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8479843291620729,18,21,25,882e3f3f4815385e
1138,1138,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.83369092705099,16,23,30,882e3f3f4815385e
1139,1139,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8085221051625582,19,33,48,882e3f3f4815385e
1140,1140,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8905933380663034,23,34,46,882e3f3f4815385e
1141,1141,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7759049562784124,21,27,33,882e3f3f4815385e
1142,1142,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8142300530228495,15,22,29,882e3f3f4815385e
1143,1143,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7012408283908445,21,28,36,882e3f3f4815385e
1144,1144,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.9309030316628923,29,39,49,882e3f3f4815385e
1145,1145,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7650841829564013,29,41,53,882e3f3f4815385e
1146,1146,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7348750697051135,22,36,50,882e3f3f4815385e
1147,1147,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.6809021255005172,19,24,29,882e3f3f4815385e
1148,1148,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8438113689632242,15,22,30,882e3f3f4815385e
1149,1149,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.8563328325369879,25,28,32,882e3f3f4815385e
1150,1150,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7936915508587269,29,33,37,882e3f3f4815385e
1151,1151,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.6664483695313986,18,21,24,882e3f3f4815385e
1152,1152,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7990006298756798,21,26,31,882e3f3f4815385e
1153,1153,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7655412362367513,16,20,24,882e3f3f4815385e
1154,1154,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.805105782428508,17,31,46,882e3f3f4815385e
1155,1155,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7259504554410603,21,25,30,882e3f3f4815385e
1156,1156,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.9357236648857222,15,21,28,882e3f3f4815385e
1157,1157,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7810993040353921,23,30,37,882e3f3f4815385e
1158,1158,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7036359521115789,21,25,29,882e3f3f4815385e
1159,1159,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.658173546064061,17,24,31,882e3f3f4815385e
1160,1160,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.9791892389132887,21,34,48,882e3f3f4815385e
1161,1161,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.6619425606147898,22,31,41,882e3f3f4815385e
1162,1162,True,synthetic_stress_public_baseline,slow_ramp,incident,True,0.7823057062766403,24,27,31,882e3f3f4815385e
